episode_seed,policy,step,candidate_id,split,pattern_index,mean_loss_rate,fidelity,success_probability
17,random,4,97e3fa482cea2712,train,15.0,0.012467222368818734,0.0012205053568810783,0.9630536152514428
17,random,5,96349054f8c8fd22,train,0.0,0.015126113006225538,0.08009007642551785,0.9408566147453172
17,random,5,96349054f8c8fd22,train,1.0,0.011494644504630702,0.07880555037881201,0.9547886411842414
17,random,5,96349054f8c8fd22,train,2.0,0.012419193693323796,0.07862106643979709,0.9512355237907963
17,random,5,96349054f8c8fd22,train,3.0,0.011607311578166348,0.07915087800262047,0.9543489985286014
17,random,5,96349054f8c8fd22,train,4.0,0.012542581431047712,0.07944572844361228,0.9507608939346517
17,random,5,96349054f8c8fd22,train,5.0,0.012021559456790051,0.07965032411747625,0.9527727172615705
17,random,5,96349054f8c8fd22,train,6.0,0.012518342550108114,0.07960480303402144,0.950850541095693
17,random,5,96349054f8c8fd22,train,7.0,0.01301952548730934,0.07918646021863204,0.9489086994776783
17,random,5,96349054f8c8fd22,train,8.0,0.01265628960021489,0.07930759337495033,0.9503204523671064
17,random,5,96349054f8c8fd22,train,9.0,0.011345642207048635,0.0791936957771432,0.9553759115874992
17,random,5,96349054f8c8fd22,train,10.0,0.013414370852042707,0.078522977150636,0.9474143846970975
17,random,5,96349054f8c8fd22,train,11.0,0.012512374437607741,0.07882260152410088,0.9508627892264723
17,random,5,96349054f8c8fd22,train,12.0,0.014306000895962297,0.08000102346225227,0.9439936352888669
17,random,5,96349054f8c8fd22,train,13.0,0.01140281733424408,0.0789155831550547,0.9551613787738942
17,random,5,96349054f8c8fd22,train,14.0,0.010807290104454637,0.079372191441303,0.9574784396752805
17,random,5,96349054f8c8fd22,train,15.0,0.012209291786066806,0.07873787685086947,0.9520420680197886
17,random,6,6477b48a51d3f91b,train,0.0,0.015126113006225538,0.14762003744287563,0.9408570756585661
17,random,6,6477b48a51d3f91b,train,1.0,0.011494644504630702,0.14719542034017025,0.9547869603240179
17,random,6,6477b48a51d3f91b,train,2.0,0.012419193693323796,0.14672347524487228,0.9512390078976896
17,random,6,6477b48a51d3f91b,train,3.0,0.011607311578166348,0.147573714177139,0.9543514101533574
17,random,6,6477b48a51d3f91b,train,4.0,0.012542581431047712,0.14736200256032114,0.9507618712161365
17,random,6,6477b48a51d3f91b,train,5.0,0.012021559456790051,0.14750509049760882,0.9527671895529464
17,random,6,6477b48a51d3f91b,train,6.0,0.012518342550108114,0.14730154476200555,0.950847648015087
17,random,6,6477b48a51d3f91b,train,7.0,0.01301952548730934,0.1474742821905451,0.9489093758706753
17,random,6,6477b48a51d3f91b,train,8.0,0.01265628960021489,0.14748827547076432,0.9503201590253075
17,random,6,6477b48a51d3f91b,train,9.0,0.011345642207048635,0.14724582892215105,0.9553763363884669
17,random,6,6477b48a51d3f91b,train,10.0,0.013414370852042707,0.14684184291134209,0.9474180939984332
17,random,6,6477b48a51d3f91b,train,11.0,0.012512374437607741,0.14721322385312818,0.9508639380765861
17,random,6,6477b48a51d3f91b,train,12.0,0.014306000895962297,0.1479304247983113,0.9439921707383114
17,random,6,6477b48a51d3f91b,train,13.0,0.01140281733424408,0.14713766570923628,0.9551583690028387
17,random,6,6477b48a51d3f91b,train,14.0,0.010807290104454637,0.14702966675736026,0.9574787952159807
17,random,6,6477b48a51d3f91b,train,15.0,0.012209291786066806,0.14728080010567324,0.952043833528454
17,random,7,ab31571077913eec,train,0.0,0.015485671199049993,0.0917446226261593,0.9542509221559141
17,random,7,ab31571077913eec,train,1.0,0.010842832605868399,0.09180267014155909,0.9678059011971577
17,random,7,ab31571077913eec,train,2.0,0.012317936256613949,0.09220891488250017,0.9634907651078249
17,random,7,ab31571077913eec,train,3.0,0.0128984737408209,0.09097170261791164,0.9617984809015552
17,random,7,ab31571077913eec,train,4.0,0.01294971721386856,0.09168620201859412,0.9616417080833914
17,random,7,ab31571077913eec,train,5.0,0.012061327618818738,0.09149110076479307,0.9642489964778388
17,random,7,ab31571077913eec,train,6.0,0.012844369015872959,0.09145165853566346,0.9619567179222841
17,random,7,ab31571077913eec,train,7.0,0.01369664397283978,0.09206698374337484,0.9594615329027198
17,random,7,ab31571077913eec,train,8.0,0.012014628129612641,0.09231163262728029,0.964378942194096
17,random,7,ab31571077913eec,train,9.0,0.012325929195472353,0.09156251637209434,0.9634773149524082
17,random,7,ab31571077913eec,train,10.0,0.012923052357214958,0.09187748503386062,0.9617280550138085
17,random,7,ab31571077913eec,train,11.0,0.01163611946862173,0.09195130144433561,0.9654828196970697
17,random,7,ab31571077913eec,train,12.0,0.015021541290551716,0.09201353818650289,0.9556091403974544
17,random,7,ab31571077913eec,train,13.0,0.010786093292198812,0.09168053235993623,0.9679860585625302
17,random,7,ab31571077913eec,train,14.0,0.010810048258198236,0.09112508133909222,0.9679246107273958
17,random,7,ab31571077913eec,train,15.0,0.012467222368818734,0.09202354464550129,0.9630536633271213
17,random,8,62e10f687cc78e42,train,0.0,0.015126113006225538,0.30833089600792773,0.9408553375331008
17,random,8,62e10f687cc78e42,train,1.0,0.011494644504630702,0.3084964599698979,0.9547888384863926
17,random,8,62e10f687cc78e42,train,2.0,0.012419193693323796,0.3087791384073726,0.9512357694058822
17,random,8,62e10f687cc78e42,train,3.0,0.011607311578166348,0.3084556634301854,0.9543504161401851
17,random,8,62e10f687cc78e42,train,4.0,0.012542581431047712,0.30843720522560913,0.9507610447036434
17,random,8,62e10f687cc78e42,train,5.0,0.012021559456790051,0.30858294076386217,0.9527722040448335
17,random,8,62e10f687cc78e42,train,6.0,0.012518342550108114,0.3084410338672331,0.9508503344576933
17,random,8,62e10f687cc78e42,train,7.0,0.01301952548730934,0.30865078150942443,0.9489093362615744
17,random,8,62e10f687cc78e42,train,8.0,0.01265628960021489,0.3091427038158153,0.950319106486108
17,random,8,62e10f687cc78e42,train,9.0,0.011345642207048635,0.30857556005487136,0.9553767305180909
17,random,8,62e10f687cc78e42,train,10.0,0.013414370852042707,0.3087052876119693,0.9474145664284189
17,random,8,62e10f687cc78e42,train,11.0,0.012512374437607741,0.3088365870814573,0.9508628995689947
17,random,8,62e10f687cc78e42,train,12.0,0.014306000895962297,0.3083736215877838,0.94399372372673
17,random,8,62e10f687cc78e42,train,13.0,0.01140281733424408,0.30840743812867977,0.9551622004376732
17,random,8,62e10f687cc78e42,train,14.0,0.010807290104454637,0.3081653879665448,0.9574791242034457
17,random,8,62e10f687cc78e42,train,15.0,0.012209291786066806,0.3087182115672521,0.9520430825806334
17,random,9,bbb57357d7c81bd2,train,0.0,0.013765657552068405,0.25112128027417996,0.9330392316168934
17,random,9,bbb57357d7c81bd2,train,1.0,0.011654108162634146,0.24957059566584464,0.9430468220077793
17,random,9,bbb57357d7c81bd2,train,2.0,0.013247718061573882,0.24896992602534335,0.9354771308757994
17,random,9,bbb57357d7c81bd2,train,3.0,0.011360190283006347,0.24995001353299334,0.9444502455689736
17,random,9,bbb57357d7c81bd2,train,4.0,0.01352008446002285,0.25020964149447766,0.9341865884816867
17,random,9,bbb57357d7c81bd2,train,5.0,0.011538991081897829,0.24989268175874288,0.9436110225092424
17,random,9,bbb57357d7c81bd2,train,6.0,0.013611333162983097,0.24977935790091121,0.9337528759830539
17,random,9,bbb57357d7c81bd2,train,7.0,0.01335918881362427,0.2500865958771742,0.9349426025398702
17,random,9,bbb57357d7c81bd2,train,8.0,0.012676768602899647,0.2501083285922653,0.9381976580877006
17,random,9,bbb57357d7c81bd2,train,9.0,0.01212950854037843,0.24995138073945855,0.9407928175839881
17,random,9,bbb57357d7c81bd2,train,10.0,0.01365909669979932,0.24911831838806245,0.9335485731964703
17,random,9,bbb57357d7c81bd2,train,11.0,0.01167881514377932,0.24963440713366047,0.9429341302182963
17,random,9,bbb57357d7c81bd2,train,12.0,0.014345619202920903,0.2507731073410544,0.9302930408702947
17,random,9,bbb57357d7c81bd2,train,13.0,0.011991172123990871,0.25025363157220365,0.9414606619829108
17,random,9,bbb57357d7c81bd2,train,14.0,0.010844302959659472,0.25003993632790616,0.9469508774384017
17,random,9,bbb57357d7c81bd2,train,15.0,0.01241069713486018,0.2497039813663349,0.9394626913984924
17,random,10,a9fd53f9dfebde88,train,0.0,0.015485671199049993,0.01452245669457568,0.9542514555477429
17,random,10,a9fd53f9dfebde88,train,1.0,0.010842832605868399,0.0146278391092169,0.967804813874843
17,random,10,a9fd53f9dfebde88,train,2.0,0.012317936256613949,0.014848701626303258,0.9634902181723062
17,random,10,a9fd53f9dfebde88,train,3.0,0.0128984737408209,0.014535816484337397,0.9617930898944796
17,random,10,a9fd53f9dfebde88,train,4.0,0.01294971721386856,0.014506452013908702,0.9616402408028591
17,random,10,a9fd53f9dfebde88,train,5.0,0.012061327618818738,0.01468554327978988,0.9642473604131132
17,random,10,a9fd53f9dfebde88,train,6.0,0.012844369015872959,0.014474803958319257,0.961956410511283
17,random,10,a9fd53f9dfebde88,train,7.0,0.01369664397283978,0.014837109165081455,0.9594575810176681
17,random,10,a9fd53f9dfebde88,train,8.0,0.012014628129612641,0.014665502351021117,0.964379750403004
17,random,10,a9fd53f9dfebde88,train,9.0,0.012325929195472353,0.014509305287107142,0.9634762936458241
17,random,10,a9fd53f9dfebde88,train,10.0,0.012923052357214958,0.01477638613656127,0.961728940151896
17,random,10,a9fd53f9dfebde88,train,11.0,0.01163611946862173,0.014729948765690812,0.9654819867418198
17,random,10,a9fd53f9dfebde88,train,12.0,0.015021541290551716,0.01459668372065093,0.9556095258157575
17,random,10,a9fd53f9dfebde88,train,13.0,0.010786093292198812,0.014478931411407676,0.9679853070559279
17,random,10,a9fd53f9dfebde88,train,14.0,0.010810048258198236,0.014427071008960454,0.9679239940870206
17,random,10,a9fd53f9dfebde88,train,15.0,0.012467222368818734,0.014627772869584608,0.9630521774918952
17,random,11,83c160c36e45862d,train,0.0,0.015485671199049993,0.021674236314661498,0.9542518949223474
17,random,11,83c160c36e45862d,train,1.0,0.010842832605868399,0.021739744010470203,0.9678044579127376
17,random,11,83c160c36e45862d,train,2.0,0.012317936256613949,0.022005194288349565,0.9634901540755159
17,random,11,83c160c36e45862d,train,3.0,0.0128984737408209,0.021617908502142433,0.961791921648926
17,random,11,83c160c36e45862d,train,4.0,0.01294971721386856,0.021654805321146095,0.9616401356528922
17,random,11,83c160c36e45862d,train,5.0,0.012061327618818738,0.021867839897925997,0.9642457620357825
17,random,11,83c160c36e45862d,train,6.0,0.012844369015872959,0.021609927951167857,0.9619563008223027
17,random,11,83c160c36e45862d,train,7.0,0.01369664397283978,0.021886530040261636,0.9594551028618868
17,random,11,83c160c36e45862d,train,8.0,0.012014628129612641,0.0218387478175799,0.9643801425751587
17,random,11,83c160c36e45862d,train,9.0,0.012325929195472353,0.02167223466066799,0.9634758688324152
17,random,11,83c160c36e45862d,train,10.0,0.012923052357214958,0.02192943526563752,0.9617293470601017
17,random,11,83c160c36e45862d,train,11.0,0.01163611946862173,0.021865318641464463,0.9654817584716087
17,random,11,83c160c36e45862d,train,12.0,0.015021541290551716,0.021724534435786726,0.9556099973592217
17,random,11,83c160c36e45862d,train,13.0,0.010786093292198812,0.02160334399885237,0.9679843968416662
17,random,11,83c160c36e45862d,train,14.0,0.010810048258198236,0.021551751554664236,0.9679233107477596
17,random,11,83c160c36e45862d,train,15.0,0.012467222368818734,0.021763396617614793,0.9630510868414298
17,random,12,7b9314c3616ec579,train,0.0,0.015126113006225538,0.10743233950737492,0.9408571556442824
17,random,12,7b9314c3616ec579,train,1.0,0.011494644504630702,0.10715473301847812,0.9547870819188279
17,random,12,7b9314c3616ec579,train,2.0,0.012419193693323796,0.1068615851695685,0.95123644830486
17,random,12,7b9314c3616ec579,train,3.0,0.011607311578166348,0.10722982251096234,0.9543483086438106
17,random,12,7b9314c3616ec579,train,4.0,0.012542581431047712,0.10751115273868392,0.9507603831109815
17,random,12,7b9314c3616ec579,train,5.0,0.012021559456790051,0.10701500744891505,0.9527729128335984
17,random,12,7b9314c3616ec579,train,6.0,0.012518342550108114,0.10727251636834964,0.9508489921924277
17,random,12,7b9314c3616ec579,train,7.0,0.01301952548730934,0.10702010767638657,0.9489133960346491
17,random,12,7b9314c3616ec579,train,8.0,0.01265628960021489,0.1069040434277901,0.9503196062074607
17,random,12,7b9314c3616ec579,train,9.0,0.011345642207048635,0.1072415416071356,0.9553769741220833
17,random,12,7b9314c3616ec579,train,10.0,0.013414370852042707,0.1070938690043211,0.9474152114409284
17,random,12,7b9314c3616ec579,train,11.0,0.012512374437607741,0.10714962920357018,0.9508618623359351
17,random,12,7b9314c3616ec579,train,12.0,0.014306000895962297,0.10719691653573485,0.9439964598099987
17,random,12,7b9314c3616ec579,train,13.0,0.01140281733424408,0.10751614330017455,0.9551572312889125
17,random,12,7b9314c3616ec579,train,14.0,0.010807290104454637,0.10757307278612911,0.9574820152791086
17,random,12,7b9314c3616ec579,train,15.0,0.012209291786066806,0.10730973839177772,0.9520369987149613
17,random,13,7cda5bb74d83b375,train,0.0,0.015126113006225538,0.09275176564891832,0.9408548968269137
17,random,13,7cda5bb74d83b375,train,1.0,0.011494644504630702,0.09183252358812874,0.9547894579285778
17,random,13,7cda5bb74d83b375,train,2.0,0.012419193693323796,0.09196987903952483,0.9512357146633412
17,random,13,7cda5bb74d83b375,train,3.0,0.011607311578166348,0.09198049314776742,0.9543511687773495
17,random,13,7cda5bb74d83b375,train,4.0,0.012542581431047712,0.09263012443479128,0.95076104286584
17,random,13,7cda5bb74d83b375,train,5.0,0.012021559456790051,0.09236532932725953,0.9527721461447103
17,random,13,7cda5bb74d83b375,train,6.0,0.012518342550108114,0.0925466041933116,0.9508503030591081
17,random,13,7cda5bb74d83b375,train,7.0,0.01301952548730934,0.09210132936440657,0.9489086845834359
17,random,13,7cda5bb74d83b375,train,8.0,0.01265628960021489,0.09266524171143521,0.9503204025846366
17,random,13,7cda5bb74d83b375,train,9.0,0.011345642207048635,0.0923269475118595,0.9553769159735739
17,random,13,7cda5bb74d83b375,train,10.0,0.013414370852042707,0.09188605070370398,0.9474142530256195
17,random,13,7cda5bb74d83b375,train,11.0,0.012512374437607741,0.09222824479633131,0.9508632301894117
17,random,13,7cda5bb74d83b375,train,12.0,0.014306000895962297,0.09235798381650244,0.9439910320761893
17,random,13,7cda5bb74d83b375,train,13.0,0.01140281733424408,0.09212096765024608,0.9551619509951441
17,random,13,7cda5bb74d83b375,train,14.0,0.010807290104454637,0.09266263795027788,0.957479933575391
17,random,13,7cda5bb74d83b375,train,15.0,0.012209291786066806,0.09202547804390035,0.9520419602292466
17,random,14,7a08810847eca6cb,train,0.0,0.013765657552068405,0.008048238862534871,0.9330358824487012
17,random,14,7a08810847eca6cb,train,1.0,0.011654108162634146,0.008418017105709892,0.9430489944281306
17,random,14,7a08810847eca6cb,train,2.0,0.013247718061573882,0.008360662798715715,0.9354759776047231
17,random,14,7a08810847eca6cb,train,3.0,0.011360190283006347,0.00833289205154063,0.9444481715237727
17,random,14,7a08810847eca6cb,train,4.0,0.01352008446002285,0.00797559736422393,0.9341866353831212
17,random,14,7a08810847eca6cb,train,5.0,0.011538991081897829,0.008351009574339319,0.9436107809625726
17,random,14,7a08810847eca6cb,train,6.0,0.013611333162983097,0.008120204139607252,0.9337512738635566
17,random,14,7a08810847eca6cb,train,7.0,0.01335918881362427,0.008207896072803979,0.9349440185012734
17,random,14,7a08810847eca6cb,train,8.0,0.012676768602899647,0.008062531290811846,0.9382024633453498
17,random,14,7a08810847eca6cb,train,9.0,0.01212950854037843,0.008231276374699507,0.940792823421601
17,random,14,7a08810847eca6cb,train,10.0,0.01365909669979932,0.008363359054643731,0.933548236701499
17,random,14,7a08810847eca6cb,train,11.0,0.01167881514377932,0.008194921389353202,0.9429339748513029
17,random,14,7a08810847eca6cb,train,12.0,0.014345619202920903,0.008140511277865123,0.9302935340705436
17,random,14,7a08810847eca6cb,train,13.0,0.011991172123990871,0.008025559420562468,0.9414646186764444
17,random,14,7a08810847eca6cb,train,14.0,0.010844302959659472,0.008155941499705733,0.9469497475311395
17,random,14,7a08810847eca6cb,train,15.0,0.01241069713486018,0.008168166367480053,0.9394615952248995
17,random,15,f308beb1c48e6fff,train,0.0,0.013765657552068405,0.19647371477953238,0.9330345862169804
17,random,15,f308beb1c48e6fff,train,1.0,0.011654108162634146,0.19599168814579987,0.943047936328631
17,random,15,f308beb1c48e6fff,train,2.0,0.013247718061573882,0.19643925941893925,0.9354770946839801
17,random,15,f308beb1c48e6fff,train,3.0,0.011360190283006347,0.19641593976489902,0.9444505524996947
17,random,15,f308beb1c48e6fff,train,4.0,0.01352008446002285,0.196550757486649,0.9341831071575744
17,random,15,f308beb1c48e6fff,train,5.0,0.011538991081897829,0.19596034177223454,0.9436131102069962
17,random,15,f308beb1c48e6fff,train,6.0,0.013611333162983097,0.19707985643474057,0.9337528315461046
17,random,15,f308beb1c48e6fff,train,7.0,0.01335918881362427,0.1957493575890713,0.9349417400402897
17,random,15,f308beb1c48e6fff,train,8.0,0.012676768602899647,0.19536582202768848,0.9381982745324906
17,random,15,f308beb1c48e6fff,train,9.0,0.01212950854037843,0.1967102716456125,0.9407941303129963
17,random,15,f308beb1c48e6fff,train,10.0,0.01365909669979932,0.1970810722060263,0.9335490391464214
17,random,15,f308beb1c48e6fff,train,11.0,0.01167881514377932,0.19657123061538095,0.9429336572942681
17,random,15,f308beb1c48e6fff,train,12.0,0.014345619202920903,0.1951678066800315,0.9302944000512737
17,random,15,f308beb1c48e6fff,train,13.0,0.011991172123990871,0.19712963778764767,0.9414641849994186
17,random,15,f308beb1c48e6fff,train,14.0,0.010844302959659472,0.19783265614646994,0.9469548801029242
17,random,15,f308beb1c48e6fff,train,15.0,0.01241069713486018,0.19650084416501015,0.9394607804692003
17,random,16,575828a982557122,train,0.0,0.015485671199049993,0.18581409021853754,0.954251307046759
17,random,16,575828a982557122,train,1.0,0.010842832605868399,0.18550062549400698,0.967804257232058
17,random,16,575828a982557122,train,2.0,0.012317936256613949,0.18533787617114572,0.9634910284367866
17,random,16,575828a982557122,train,3.0,0.0128984737408209,0.18512487140626493,0.9617912031649734
17,random,16,575828a982557122,train,4.0,0.01294971721386856,0.1858616821438962,0.9616400695692597
17,random,16,575828a982557122,train,5.0,0.012061327618818738,0.18523984144672756,0.9642460269418217
17,random,16,575828a982557122,train,6.0,0.012844369015872959,0.18543079783035568,0.9619561861070747
17,random,16,575828a982557122,train,7.0,0.01369664397283978,0.18530681746732555,0.95945764779557
17,random,16,575828a982557122,train,8.0,0.012014628129612641,0.18607582393560898,0.9643805697981646
17,random,16,575828a982557122,train,9.0,0.012325929195472353,0.1856718446350155,0.963475881006298
17,random,16,575828a982557122,train,10.0,0.012923052357214958,0.18530927534113698,0.9617293373470535
17,random,16,575828a982557122,train,11.0,0.01163611946862173,0.1855917788197094,0.9654817713225683
17,random,16,575828a982557122,train,12.0,0.015021541290551716,0.18594517091325732,0.9556091306563254
17,random,16,575828a982557122,train,13.0,0.010786093292198812,0.18581144457275373,0.9679850292472085
17,random,16,575828a982557122,train,14.0,0.010810048258198236,0.18529427929595832,0.9679226572991675
17,random,16,575828a982557122,train,15.0,0.012467222368818734,0.18585560029593806,0.9630520701770463
17,random,17,afd26e12dbf9f22a,train,0.0,0.015485671199049993,0.07816984582098739,0.9542508376690615
17,random,17,afd26e12dbf9f22a,train,1.0,0.010842832605868399,0.07813329511964816,0.9678046514850082
17,random,17,afd26e12dbf9f22a,train,2.0,0.012317936256613949,0.07837202500477074,0.96349059206867
17,random,17,afd26e12dbf9f22a,train,3.0,0.0128984737408209,0.07773221041610297,0.9617916174576645
17,random,17,afd26e12dbf9f22a,train,4.0,0.01294971721386856,0.07819823515793083,0.9616400355828987
17,random,17,afd26e12dbf9f22a,train,5.0,0.012061327618818738,0.07800349754147196,0.9642488261040427
